patente_principal,title,patente_citada,code,country
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559468-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2559469-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102011088742-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",EP-2803399-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102013208977-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",DE-102015008693-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D2201/4084,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,F01M2001/1064,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D2201/0415,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D2201/305,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D2201/4007,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D29/96,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D35/16,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D29/21,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,F01M11/03,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D35/153,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D2201/4046,European Patent Office
EP-1229985-B1,"Liquid filter, especially an oil filter",WO-2016008776-A1,B01D2201/4007,European Patent Office
